text	category
ഞാൻ വിഷമിച്ചില്ലെങ്കിൽ എനിക്ക് ഒരു വാരാന്ത്യം ഉണ്ടെന്ന് തോന്നുന്നില്ല	anger
ഞാൻ ഇവിടെ ഇരിക്കുന്നത് വളരെ നിരാശാജനകമാണ്	sadness
ഒരു ഊമയായ സുന്ദരിയെ പോലെ എനിക്ക് തോന്നുന്നു, അല്ലി തന്റെ അടുത്ത് നിൽക്കുന്നത് അറിയാതെ അവൾ പിറുപിറുത്തു, അവൾ അത് പറയുന്നത് അവൾ കേട്ടില്ലെന്ന് അവൾ തീവ്രമായി പ്രതീക്ഷിച്ചു	sadness
എനിക്ക് അവഗണിക്കപ്പെട്ടതായി തോന്നുന്നു	sadness
എനിക്ക് ചിലപ്പോൾ ഗൃഹാതുരത്വം തോന്നുന്നു, ഒരേ സമയം അസ്വസ്ഥമായ ദേഷ്യം	love
നിങ്ങൾ അടുത്തില്ലാത്തപ്പോൾ എനിക്ക് വളരെ മന്ദത തോന്നുന്നു	sadness
ഈ മനോഹരമായ മുറികൾ നോക്കുമ്പോൾ എനിക്ക് തണുപ്പ് തോന്നുന്നു	happy
രസകരമല്ലാത്ത ഈ ബോധത്തെ ആളുകൾ എങ്ങനെ വിലമതിക്കുന്നുവെന്ന് എനിക്ക് തോന്നുന്നു	happy
അടുത്ത വർഷം എനിക്കും എന്റെ സൗജന്യ രചയിതാവിന്റെ പ്രമോഷനും എന്തായിരിക്കുമെന്ന് എനിക്കറിയില്ല, എന്നാൽ എന്റെ രചയിതാവ് സുഹൃത്തുക്കൾ അവരുടെ ഏറ്റവും വിലയേറിയ സ്വത്തുക്കളുമായി എന്നെ വിശ്വസിക്കുന്ന ഒരു എഴുത്ത് സമൂഹത്തിന്റെ ഭാഗമാകാൻ എനിക്ക് പ്രത്യേകമായി തോന്നുന്നു	happy
എങ്കിലും എനിക്ക് ബുദ്ധി തോന്നുന്നു	happy
ഒരു DIY ചില്ല മെഴുകുതിരി ഹോൾഡറിന്റെ ഈ ചിത്രം ഞാൻ കണ്ടു, ഇപ്പോൾ എനിക്ക് ഉത്സവവും സർഗ്ഗാത്മകവും തോന്നുന്നു	happy
ഞാൻ ഒരു ആൺകുട്ടിയാണ്, എനിക്ക് പെൺകുട്ടികളെ ഇഷ്ടമാണ് അവർ സുന്ദരികളാണ്, അവർ എന്നെ നോക്കി പുഞ്ചിരിക്കുമ്പോൾ എനിക്ക് അത് ഇഷ്ടമാണ്, പക്ഷേ അത് എന്നെ തമാശയാക്കുന്നു	surprise
പീഡിപ്പിക്കപ്പെട്ട ഒരു കൗമാരക്കാരനെപ്പോലെ എനിക്ക് തോന്നുന്നു, എന്റെ കാലത്തെ ഷിസ്സായിരുന്ന നിയോൺ ശേഖരിക്കാൻ ഞാൻ തീരുമാനിച്ചു	fear
എന്നെയും എന്റെ ആവശ്യങ്ങളെയും ഞങ്ങളുടെ ബന്ധത്തെയും പരിപാലിക്കാൻ എന്റെ പങ്കാളിയെ ഞാൻ വിശ്വസിച്ചേക്കാം, കാരണം അവർ സാഹചര്യത്തിന്റെ നിയന്ത്രണത്തിലല്ലാത്തതിനാൽ എനിക്ക് ഭീഷണി തോന്നുന്നു	fear
വർഷങ്ങളോളം ഓടിയിട്ടും ഒരു കറുത്ത കാൽവിരലിലെ നഖം കന്യകയായതിൽ എനിക്ക് മന്ദബുദ്ധി തോന്നി	happy
ഞാൻ വളരെ വിഷാദത്തിലായതിനാൽ എനിക്ക് കാര്യങ്ങൾക്ക് സമയം കുറവാണെന്ന് എനിക്ക് തോന്നുന്നു, ഒരിക്കലും അധികം ചെയ്യാൻ ആഗ്രഹമില്ല	happy
എനിക്ക് ഇന്ന് എന്റെ മുൻ വ്യക്തിയോട് അൽപ്പം ശത്രുത തോന്നുന്നു	anger
ഇത് പറയുന്നതിൽ എനിക്ക് ഒരുതരം മണ്ടത്തരം തോന്നുന്നു, പക്ഷേ കഴിഞ്ഞ കുറച്ച് മാസങ്ങളായി എനിക്ക് എത്രമാത്രം ശക്തി നഷ്ടപ്പെട്ടുവെന്നതിൽ ഞാൻ അസ്വസ്ഥനായിരുന്നു	sadness
എത്ര മിടുക്കനോ നല്ല വിദ്യാഭ്യാസമോ നിശ്ചയദാർഢ്യമോ ആയിരുന്നാലും ഞാൻ വാൻകൂവറിൽ ഒരിക്കലും മുന്നേറാൻ പോകുന്നില്ല എന്ന തോന്നലിൽ എനിക്ക് ഒടുവിൽ മടുത്തു	happy
ഞാൻ ഒറിഗോണിൽ അവധിയിലായിരുന്നെങ്കിലും, ഇരുണ്ട ലണ്ടൻ മൂടൽമഞ്ഞും അടിച്ചമർത്തുന്ന ഉഷ്ണമേഖലാ ചൂടും എനിക്ക് അനുഭവപ്പെട്ടു	sadness
അവരെ കേൾക്കുന്നതും അവരുടെ ദിവസം എങ്ങനെയാണെന്ന് അറിയുന്നതും എനിക്ക് വളരെ സുരക്ഷിതമായി തോന്നുന്നു	happy
എനിക്ക് നല്ല മന്ദബുദ്ധി തോന്നി തുടങ്ങിയിരുന്നു എന്ന് സമ്മതിക്കണം	happy
എനിക്ക് ഇവിടെ പീഡനം തോന്നുന്നു	anger
ഞാൻ കെട്ടിടത്തിൽ നിന്ന് ഇറങ്ങിയപ്പോൾ ദേഷ്യം തോന്നാതിരിക്കാൻ കഴിഞ്ഞില്ല	anger
ചില കാരണങ്ങളാൽ എനിക്ക് ശരിക്കും അസ്വസ്ഥത തോന്നുന്നു, അത് ആശയക്കുഴപ്പത്തിലാണെന്ന് ഞാൻ കരുതുന്നു	anger
എനിക്ക് ഈയിടെ അസഹനീയം തോന്നുന്നു	sadness
എനിക്ക് ഒരു റോക്കറ്റ് പോലെ തോന്നുന്നു, അത് കഴിഞ്ഞതിൽ എനിക്ക് സന്തോഷമുണ്ട്	happy
ഞാൻ വളരെ ശരിയാണെന്ന് സ്നേഹത്തിന് എന്നോട് ഒരു കാര്യം കാണിക്കേണ്ടതുണ്ടെന്ന് എനിക്ക് തോന്നുന്നു	fear
സണ്ണി ദിവസങ്ങളിൽ ഒരാൾ ഉൽപ്പാദനക്ഷമതയുള്ള വ്യക്തിയായിരിക്കുമെന്ന് ലോകം പ്രതീക്ഷിക്കുന്നതായി എനിക്ക് തോന്നുന്നു, അതിനാൽ മഴയുള്ള ദിവസങ്ങളിൽ ഞാൻ അതിനെ ചെറുക്കുകയും കൂടുതൽ ഉൽപ്പാദനക്ഷമത കാണിക്കുകയും ചെയ്യുന്നു	happy
ഞാൻ മദ്യപിച്ചപ്പോൾ വികാരങ്ങളെക്കുറിച്ച് സംസാരിക്കാൻ ഞാൻ പഠിച്ചില്ല, കാരണം അത് കുഴപ്പമുണ്ടാക്കുന്നു	sadness
ഏകാന്തതയുടെ ഒറ്റപ്പെട്ട കണ്ണീരുള്ള അവസ്ഥയിൽ എന്നോടൊപ്പം നിൽക്കുന്ന പലരുമുണ്ട് എന്ന് എനിക്കറിയാം	sadness
ഞാൻ സ്നേഹിക്കുന്ന ഒരാൾ എന്നെ നിരസിച്ചതായി തോന്നുന്നു, ഇത് എനിക്ക് വലിയ ഹൃദയവേദനയും വേദനയും ഉണ്ടാക്കി	sadness
എന്റെ അയൽക്കാരെ മോചിപ്പിക്കുമെന്ന് ഞാൻ സത്യം ചെയ്യുന്നു, ഈ ആഴ്‌ച കഴിഞ്ഞ ദിവസങ്ങളിൽ ഞങ്ങളുടെ ബ്ലോക്കിലേക്ക് പോലീസുകാർ വിളിച്ചിരുന്നു, എനിക്ക് പ്രചോദനം തോന്നുന്നു	happy
എനിക്ക് രാവിലെ ഈ നഗരങ്ങളിലേക്കുള്ള യാത്ര തുടങ്ങണം, അതൊരു സുഖകരമായ യാത്രയായിരിക്കുമെന്ന് എനിക്ക് തോന്നുന്നു, പ്രത്യേകിച്ച് എന്റെ fb സുഹൃത്തിനൊപ്പം അതിന്റെ നിമിഷങ്ങൾ ആസ്വദിക്കാൻ ഞാൻ പ്ലാൻ ചെയ്യുന്നു	happy
എന്റെ ഇരട്ടകൾ ഇത് തന്നെ പ്രഖ്യാപിക്കുമെന്ന് എനിക്ക് ബോധ്യമുണ്ട്	happy
എനിക്ക് വളരെ ദൃഢനിശ്ചയം തോന്നുന്നു	happy
ഞങ്ങളുടെ വായനയുടെ കാര്യത്തിൽ ഞാൻ നടത്തിയ തിരഞ്ഞെടുപ്പുകളിൽ എനിക്ക് നല്ലതായി തോന്നുന്നു	happy
എനിക്ക് സൗമ്യവും ചീത്തയും തോന്നുന്നു, നിങ്ങൾക്ക് ആ സ്പർശം ലഭിച്ചുവെന്ന് ഞാൻ സത്യം ചെയ്യുന്നു, അവർ ഞങ്ങളെ തടയില്ല എന്ന് സത്യം ചെയ്യുന്നു, മുകളിൽ ഒന്നുമില്ല പെൺകുട്ടി എനിക്ക് കുറച്ച് സ്നേഹം തരൂ അതെ അതെ അതെ x	happy
ഏകാന്തത അനുഭവപ്പെടുന്നതിൽ ഞാൻ വളരെ ക്ഷീണിതനാണ്, എന്നിട്ടും ആ വികാരം ഇല്ലാതാക്കാൻ കഴിയുന്ന ആരെങ്കിലും വരുമ്പോൾ ഞാൻ ഓടിപ്പോകുന്നു	sadness
ഗർഭിണിയായതിൽ എനിക്ക് അങ്ങേയറ്റം അനുഗ്രഹം തോന്നുന്നു	happy
എനിക്കല്ലാതെ ആരെയും കുറ്റപ്പെടുത്താൻ കഴിയില്ല, ഞാനല്ലാതെ കരഞ്ഞുകൊണ്ട് ആ ദിവസം കഴിച്ചുകൂട്ടിയത് എന്റെ തെറ്റായിരുന്നുവെന്ന് ഞാൻ ഓർക്കുമ്പോഴെല്ലാം	sadness
ഞാൻ വളരെ ദുർബലമായ വാദവുമായി പോരാടുന്നുണ്ടാകാം, പക്ഷേ ആളുകൾക്ക് ഒരു യഥാർത്ഥ ആൽബം കേൾക്കാനുള്ള കഴിവ് നഷ്ടപ്പെടാതിരിക്കേണ്ടത് പ്രധാനമാണെന്ന് എനിക്ക് തോന്നുന്നു	happy
അവനെ ഉണർത്താനും സുഖപ്പെടുത്താനും സഹായിക്കുന്നതിന് പ്രപഞ്ചത്തിലെ എല്ലാവർക്കും മാത്രമല്ല, ദിവ്യ പുരുഷ ദൈവങ്ങൾക്കും അവളുടെ ഹൃദയം നൽകിക്കൊണ്ട് ഇന്നലെ രാത്രിയും ദിവ്യ സ്ത്രീത്വം കളിക്കുന്നതായി എനിക്ക് തോന്നുന്നു	happy
ഫീൽഡിൽ അവർ ഉറപ്പിച്ചു പറയുന്ന അവരുടെ സ്കീഡ് രൂപയെക്കുറിച്ച് അവർക്ക് സങ്കടം തോന്നാൻ ഞാൻ വരേണ്ടതില്ല, പക്ഷേ മസ്സൗ ജീവിക്കാൻ ഞാൻ ആശ്വസിപ്പിക്കും	sadness
ഞാൻ അവളുടെ നിരാശയും സങ്കടവും കാണുകയും അവളുടെ ജീവിതത്തിലെ എന്റെ അധിനിവേശത്തോടുള്ള അവളുടെ ദേഷ്യം കേൾക്കുകയും ചെയ്യുന്നു, തുടർന്ന് സാമ്പത്തിക സ്വാതന്ത്ര്യത്തിന്റെ അഭിമാനം വളരെ മുടന്തനായി തോന്നുന്നു	sadness
ഇന്ന് വ്യത്യസ്തമായ എന്തെങ്കിലും ചെയ്യാൻ ഞാൻ ആഗ്രഹിച്ചു, ആ വികാരം എന്റെ ഉള്ളിൽ വളരെ ശക്തമായിരുന്നു	happy
എനിക്ക് മറ്റുള്ളവരോട് പരിഗണന തോന്നാതിരിക്കാൻ കഴിയില്ല	happy
എനിക്ക് നന്ദിയും സന്തോഷവും അനുഗ്രഹവും തോന്നുന്നു, ഇത് നല്ല വികാരങ്ങളാണ്	happy
നിങ്ങൾ അത് മറക്കുകയും ഞങ്ങളെ മറക്കുകയും ചെയ്തതിൽ എനിക്ക് ലജ്ജ തോന്നുന്നു	sadness
എനിക്ക് വളരെ ആവേശം തോന്നുന്നു, അതിനർത്ഥം എനിക്ക് ക്ലാസുകൾ ഒഴിവാക്കാം	happy
ഡെബ്രയും ഞാനും വുഡ്‌സ്റ്റൺ ക്യാമ്പ് കൻസാസ് അസംബ്ലികളായ ഗോഡ് ഫാമിലി ക്യാമ്പിലേക്ക് ഒറ്റയ്‌ക്ക് പോയ സമയമാണ് വിലപ്പെട്ട കാരണമായി എനിക്ക് തോന്നിയത്	happy
എനിക്ക് സാഹസികതയും തീക്ഷ്ണതയും തോന്നുന്നു, എല്ലാവരുമായും എന്നെ താരതമ്യം ചെയ്യുന്നത് നിർത്തുന്നു	happy
അവ രുചികരമായിരുന്നുവെന്ന് എനിക്ക് തോന്നുന്നു	happy
അത് സാധാരണമാണോ എന്നും ചില പെൺകുട്ടികൾക്ക് തങ്ങളേക്കാൾ ബുദ്ധി കുറഞ്ഞതായി തോന്നുന്നത് എന്തുകൊണ്ടാണെന്നും ഞാൻ ആശ്ചര്യപ്പെടുകയായിരുന്നു	happy
എനിക്ക് നന്ദികേട് തോന്നുന്നു, എനിക്ക് നന്ദികേട് തോന്നുന്നുവെന്നും നന്ദികെട്ട ഹെലിപ്പ് അനുഭവിച്ചതിന് ഞാൻ എന്നെത്തന്നെ വെറുക്കുന്നുവെന്നും എനിക്കറിയാം, എന്നിട്ടും എനിക്ക് അത് അവസാനമായി ലഭിക്കുന്നില്ല	sadness
എനിക്ക് ചെറുതായി ഭയം തോന്നാതിരിക്കാൻ കഴിഞ്ഞില്ല	fear
എനിക്ക് സുരക്ഷിതത്വം തോന്നുന്നു, അതിനാൽ പഴയ സ്ഥലത്ത് പേടിസ്വപ്നങ്ങൾ കണ്ടതിന് ശേഷമുള്ള ഭയാനകമായ പരിഭ്രാന്തി എനിക്ക് ഉണ്ടായിരുന്നില്ല, പക്ഷേ എനിക്ക് ഉറങ്ങാൻ കഴിഞ്ഞില്ല	sadness
അവൻ പറഞ്ഞതായി എനിക്ക് ഉറപ്പില്ല എന്ന് എനിക്ക് ഉറപ്പായി തോന്നുന്നു, പക്ഷേ സ്പ്രിംഗ് പരിശീലനത്തെക്കുറിച്ച് കൂടുതൽ സമ്മർദ്ദം തോന്നിയില്ല	happy
എനിക്ക് ഇത് ഔദ്യോഗികമായി അഭിസംബോധന ചെയ്യണമെന്ന് തോന്നുന്നു, കാരണം ഇത് വളരെ മണ്ടത്തരമാണ്	sadness
ഞാൻ എല്ലാ ശ്രമങ്ങളും നടത്തുന്നതായി എനിക്ക് തോന്നുന്നു, എനിക്ക് ഇനി അതിൽ വിഷമിക്കാൻ കഴിയില്ല	anger
എനിക്ക് അവരോട് സഹതാപം തോന്നുന്നു, അവർക്ക് എന്തിനാണ് അരക്ഷിതാവസ്ഥ അനുഭവപ്പെടുന്നതെന്ന് മനസ്സിലാക്കുന്നു	fear
പങ്കിടുന്നത് എനിക്ക് ഇഷ്ടമല്ല, ഞാൻ അത് ട്വിറ്ററിൽ ചെയ്യുന്നു, പക്ഷേ ഇത് ചെയ്യുന്നത് വെറുതെയാണെന്ന് എനിക്ക് തോന്നുന്നു	sadness
ഞാൻ വിലപേശാൻ ശ്രമിക്കാത്തതിൽ അൽപ്പം പശ്ചാത്താപം തോന്നിയാണ് ബുധനാഴ്ച പോയത്	sadness
എനിക്ക് അത് അനുഭവപ്പെട്ടില്ല, അതിനാൽ ഞാൻ മനഃപൂർവ്വം എന്റെ പതിവ് തെറ്റിച്ചു	sadness
എനിക്ക് സത്യസന്ധമായി നിരസിക്കപ്പെട്ടതായി തോന്നുന്നു	sadness
എന്റെ അനുഭവം വാക്കുകളിൽ വിവരിക്കാൻ ഞാൻ ശ്രമിക്കുന്നു, ഇളം കുഞ്ഞിന്റെ പാദങ്ങൾ അവയ്ക്ക് വളരെ ചെറുതായ ഉയർന്ന മുകൾ ഭാഗത്തേക്ക് തള്ളാൻ ശ്രമിക്കുന്നതുപോലെ തോന്നുന്നു	love
അവൻ എന്നെ കാണാനുള്ള ശ്രമം നടത്തുന്നില്ലെന്ന് എനിക്ക് തോന്നുന്നു, അമിതമായ സജീവമായ ഭാവനയെ ഞാൻ കുറ്റപ്പെടുത്തി	sadness
ഫ്ലോപ്പ് കാണുന്നതുവരെ എനിക്ക് നല്ല സുഖമുണ്ടായിരുന്നു	happy
എനിക്ക് പ്രത്യേകിച്ച് ശത്രുത തോന്നുന്നു, ഇന്ന് ചുവന്ന ഷർട്ട് വേണ്ടെന്ന് നിക്കി	anger
ഓരോ വൈകുന്നേരവും പോപ്‌കോണും ഒരു ഗ്ലാസ് പിനോട്ട് ഗ്രിസും ഉപയോഗിച്ച് പൂർത്തിയാക്കുമ്പോഴും വർക്ക് ഔട്ട്‌കളിലൂടെ അലസത അനുഭവപ്പെടുന്നു	sadness
എനിക്ക് വെറുപ്പ് തോന്നുന്നു, പക്ഷേ ഞാൻ അത് കാര്യമാക്കുന്നില്ല	anger
ഒരു യാത്രക്കാരനേക്കാൾ ബുദ്ധിമുട്ടുള്ള റൂട്ടിൽ ഡ്രൈവ് ചെയ്യുന്നതിൽ എനിക്ക് പിരിമുറുക്കം കുറവാണ്	sadness
എനിക്ക് സുന്ദരവും ലോലവുമായ തോന്നൽ നഷ്ടപ്പെടുന്നു	love
ഞാൻ ഇന്നലെ രാത്രി ഒബിയോട് പറയുകയായിരുന്നു എനിക്ക് ഭയങ്കര ക്രിസ്ത്യാനിയായി തോന്നുന്നു	sadness
ഒരാഴ്ച മുമ്പ് ലോസ് ഏഞ്ചൽസിലെ ബ്രിട്ടീഷ് കോൺസുലേറ്റ് ദയയോടെ നൽകിയ എമർജൻസി പാസ്‌പോർട്ടിൽ യാത്ര ചെയ്യുമ്പോൾ എനിക്ക് അൽപ്പം ഭയം തോന്നി	fear
എന്റെ ബാംഗ്സ് ഇല്ലാതെ എനിക്ക് ശരിക്കും വിചിത്രമായി തോന്നുന്നു, ചിലപ്പോൾ എന്റെ മുടി മുറിക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നു	fear
ഷിനോബിയുടെ ആർക്കേഡ് തുടർച്ചയുടെ ഒരു കൺസോൾ തുറമുഖമായ ഷാഡോ നർത്തകിയുടെ വിചിത്രമായ ചരിത്രം വിശദീകരിക്കാൻ പോലും എനിക്ക് തോന്നിയില്ല, ഷിനോബിയുടെ ഒരു കൺസോൾ തുടർഭാഗം ഇതിനകം ഉണ്ടായിരുന്നെങ്കിലും ഷിനോബിയുടെ പ്രതികാരം തികച്ചും വ്യത്യസ്തമായ ഗെയിമാണ്	surprise
ആ പുസ്‌തകങ്ങൾ എന്റെ അലമാരയിൽ ഉണ്ടായിരിക്കുന്നത്‌ എനിക്ക് അഭിമാനമായി തോന്നുന്നു	happy
തനിക്ക് ലഭിച്ച അവസരങ്ങൾ പലർക്കും ലഭിക്കാതിരുന്നപ്പോൾ വായു ശ്വസിക്കാൻ അവസരം ലഭിച്ചതിൽ അദ്ദേഹം നന്ദികെട്ടവനാണെന്ന് എനിക്ക് തോന്നുന്നു	sadness
ധാരാളം ആളുകൾ ഉള്ളപ്പോൾ ഞാൻ നിലവിളിക്കുകയോ കരയുകയോ ചെയ്യും, പക്ഷേ എനിക്ക് അരക്ഷിതാവസ്ഥ തോന്നുന്നു, അവരിൽ നിന്ന് ഒളിക്കാൻ ആഗ്രഹിക്കുന്നു, ഞാൻ വളരെയധികം വിയർക്കും	fear
വളരെ നിസ്സാരമായ കാര്യങ്ങളിൽ പോലും ഞാൻ വികാരാധീനനാണെന്ന് നിങ്ങൾക്ക് പറയാൻ കഴിയുന്ന വളരെ ശക്തമായ അന്തർമുഖ വികാരമുള്ള ഒരു വ്യക്തിയാണ് ഞാൻ	sadness
എനിക്ക് എന്റെ തല വൃത്തിയാക്കണം, അവൻ അവനോട് പറയുന്നു, അവന്റെ മുടിയിൽ മൃദുവായ വിരലുകൾ അനുഭവപ്പെടുമ്പോൾ നെടുവീർപ്പിടുന്നു	love
ഇത് ഒരു ദൈനംദിന കാര്യമാക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നു, എനിക്ക് എല്ലാ ദിവസവും എന്റെ മുടി കഴുകണം, എന്നെപ്പോലെ ചുരുണ്ട മുടിയുള്ള, നേരെയാക്കാൻ കുറച്ച് വേദനയുള്ള എന്നെപ്പോലുള്ള ഒരാൾക്ക് ഇത് ബുദ്ധിമുട്ടാണ്, പക്ഷേ ഞാൻ ആ ക്ലാസിൽ നിന്ന് പുറത്തുപോകുമ്പോൾ എനിക്ക് വളരെ സുഖം തോന്നുന്നു 	happy
എന്റെ പ്രധാനപ്പെട്ട മറ്റുള്ളവർക്ക് എന്തിനെക്കുറിച്ചും എങ്ങനെ തോന്നുന്നുവെന്നും ബാക്കിയുള്ളവ പരിഹാസ്യമാണെന്നും ഞാൻ പറയും	sadness
എന്നിൽ പോരാളി ചലിക്കുന്നതായി എനിക്ക് തോന്നുന്നു, അവനും എന്റെ വയറും വളരെ വേഗത്തിൽ വളരുന്ന രീതിയിൽ ഞാൻ ആശ്ചര്യപ്പെടുന്നു	surprise
അവളുടെ കണ്ണുനീർ വീഴുന്നത് ഞാൻ കണ്ടു, എനിക്ക് ശരിക്കും ഹൃദയം തകർന്നു	sadness
എന്റെ പ്രശ്നങ്ങൾ, വികാരങ്ങൾ തുടങ്ങിയവ പരിഹരിക്കപ്പെടുമെന്ന് എനിക്കറിയാം	happy
പല സാഹചര്യങ്ങളിലും മരുന്നുകൾ ജീവൻ രക്ഷിക്കുമെന്ന് ഞാൻ വിശ്വസിക്കുന്നുവെന്ന് ഞാൻ അഭിപ്രായപ്പെടണം, പക്ഷേ മുഴുവൻ കഥയും റിപ്പോർട്ട് ചെയ്യേണ്ടത് പ്രധാനമാണെന്ന് എനിക്ക് തോന്നുന്നു	happy
കടൽത്തീരത്ത് ഉള്ളത് നൽകുന്ന സ്വാതന്ത്ര്യത്തിലും വിശാലമായ തുറസ്സായ സ്ഥലങ്ങളിലും ആനന്ദിക്കുന്നത് എന്താണെന്ന് അറിയാൻ ഞാൻ ഭാഗ്യവാനാണെന്ന് തോന്നുന്നു	happy
അത്യാഗ്രഹിയായ, അമിതഭാരമുള്ള ഒരു അമേരിക്കക്കാരനെപ്പോലെ എനിക്ക് തോന്നുന്നു	anger
അവളുടെ അപ്പാർട്ട്‌മെന്റിൽ എനിക്ക് അപമാനം തോന്നുന്നു, ഞാൻ ഇവിടെ ഈ കുടുംബത്തിലേക്കാണ് വന്നത്, എനിക്ക് ഈ ജീവിതത്തിൽ കുടുങ്ങി നരകത്തിലേക്ക് പോകുന്നുവെന്ന് തോന്നുന്നു, എന്റെ ജീവിതത്തിൽ കൂടുതൽ സാന്നിധ്യമാകാൻ ഞാൻ ആഗ്രഹിക്കുന്നില്ല	sadness
പുതിയ സ്ഥലം എനിക്ക് ശരിക്കും ഇഷ്ടപ്പെട്ടുവെന്ന് സമ്മതിക്കുന്ന ഒരു രാജ്യദ്രോഹിയെ പോലെ എനിക്ക് ചെറുതായി തോന്നുന്നു	love
കുഴപ്പം നോക്കാൻ പോകുകയാണെന്നും അത് പരിപാലിക്കാൻ എന്നെത്തന്നെ പ്രേരിപ്പിക്കാത്തതിൽ കുറ്റബോധം തോന്നുമെന്നും എനിക്കറിയാമായിരുന്നു	sadness
ഉച്ചയായപ്പോൾ എനിക്ക് വല്ലാത്ത ഭയം തോന്നി	sadness
വീട്ടിലേക്ക് കൊണ്ടുപോകാൻ കഴിയുന്നത്ര സുന്ദരിയാണെന്ന് എനിക്ക് തോന്നുന്നു	happy
എനിക്ക് നഷ്ടപ്പെട്ടതായി തോന്നുന്നു, എനിക്ക് എഴുതാനുള്ള ആഗ്രഹം നഷ്ടപ്പെടുന്നു	sadness
എനിക്ക് ചിലപ്പോഴൊക്കെ തോന്നാറുണ്ട്, അത് എന്നെ വ്രണപ്പെടുത്തുമെന്ന് എനിക്ക് ഉറപ്പുള്ള കാര്യങ്ങൾ പറയണം	happy
എനിക്ക് ഏകാന്തത തോന്നുന്നു	sadness
ഞാൻ ശൂന്യമായ ഒരു വികാരമാണ്	sadness
നിങ്ങളോട് അനീതി കാണിക്കുന്നതായി എനിക്ക് തോന്നുന്നു, ഞാൻ നിങ്ങളെ പിന്തുണയ്ക്കും	anger
എന്റെ ശരീരം പ്രവർത്തിക്കുമെന്ന് ആശ്രയിക്കുകയോ പ്രതീക്ഷിക്കുകയോ ചെയ്യരുതെന്ന് ഞാൻ പഠിച്ചു, പകരം എന്റെ കടമകൾ നിറവേറ്റാൻ കഴിയുമെന്ന് ഒരു വഴക്കമുള്ള പ്രതീക്ഷ നിലനിർത്താൻ ഞാൻ പഠിച്ചു, എനിക്ക് ചുറ്റുമുള്ള മിക്ക ആളുകളും എന്നോടൊപ്പം മനസ്സിലാക്കുകയും വഴക്കമുള്ളവരുമാണ് എന്നതിൽ എനിക്ക് എത്ര നന്ദി തോന്നുന്നു	happy
മാസത്തിലെ സമയം എന്നെ ഒരു രോഷാകുലയായി മാറ്റാൻ പോകുന്നുവെന്ന് ഞാൻ കരുതുന്നുണ്ടെങ്കിലും എനിക്ക് വളരെ സൗമ്യത തോന്നുന്നു, കഴിഞ്ഞ രാത്രി എനിക്ക് ദേഷ്യം തോന്നിയ നിമിഷങ്ങൾ ഉണ്ടായിരുന്നു, എനിക്ക് ഭ്രാന്തും അസ്വസ്ഥതയും തോന്നുന്നു	happy
പതിവ് പോസ്റ്ററുകളിൽ ഭൂരിഭാഗവും ഞാൻ തിരിച്ചറിയുന്നു, ഒരു ത്രെഡിന് ഒരിക്കലും അനിഷ്ടം തോന്നാറില്ല	sadness
ഞാൻ സുന്ദരിയായി പോയി, എനിക്ക് സാഹസികത തോന്നി, ഒരു വ്യക്തിയെന്ന നിലയിൽ ഞാൻ ആരാണെന്നതിൽ അൽപ്പം നഷ്ടപ്പെട്ടു	happy
എനിക്ക് എന്നോട് തന്നെ സന്തോഷം തോന്നുന്നത് നിർത്താൻ കഴിയില്ല	happy
ഞാൻ വായിച്ചു തീർന്നു, എനിക്ക് വളരെ അരക്ഷിതാവസ്ഥ തോന്നുന്നു	fear
എനിക്ക് ഭയങ്കരനായ ഒരു വ്യക്തിയെപ്പോലെ തോന്നുന്നു, http bryangregorylewis	sadness
എനിക്ക് കുറച്ച് സമയത്തേക്ക് ബ്ലോഗ്‌ലാൻഡിലേക്ക് പോകാം, എനിക്ക് ആവശ്യമുള്ളതോ സ്വപ്നം കാണുന്നതോ ആയ ചിന്തകളോ വികാരങ്ങളോ പുറത്തെടുക്കാം, മനോഹരമായ ചിത്രങ്ങൾ നോക്കി എന്റെ യാഥാർത്ഥ്യത്തിലേക്ക് മടങ്ങാം	happy
സ്ത്രീകൾക്ക് വേണ്ടിയുള്ള സ്ഥലത്ത് അബദ്ധത്തിൽ ഇരിക്കുമ്പോൾ ഒരു സ്ത്രീ യാത്രികയോട് പോകാൻ പറഞ്ഞ പാവത്തിനോട് എനിക്ക് ഖേദമുണ്ട്	sadness
ദുരുപയോഗം ചെയ്യപ്പെട്ട ഒരു പാവയെപ്പോലെ എനിക്ക് തോന്നുന്നു	sadness
എനിക്കറിയില്ല, എനിക്ക് വല്ലാത്ത അതൃപ്തി തോന്നുന്നു, പക്ഷേ എനിക്ക് ക്ഷീണമുണ്ട്, എനിക്ക് കിടക്കാൻ പോകണം	sadness
ഈ ഭാഗത്തിന്റെ സ്വരവും വികാരവും ഞാൻ ശരിക്കും ആസ്വദിക്കുന്നു, ഇത് ഒരു ദിവസത്തേക്കാളും കുറച്ച് ദിവസത്തേക്ക് നീട്ടിയിരുന്നെങ്കിൽ ഇത് കൂടുതൽ വിജയകരമാകുമായിരുന്നോ എന്ന് ഞാൻ അത്ഭുതപ്പെടുന്നു	happy
ദിവസം മുഴുവൻ എനിക്ക് സംശയം തോന്നി	fear
